upper,middle,lower
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
111.17895109613207,107.71011176814433,103.57203731460193
111.17895109613207,107.71011176814433,103.57203731460193
111.17895109613207,107.71011176814433,102.16173243993049
111.17895109613207,107.59249944146849,100.11045269788306
111.17895109613207,105.1668715695831,99.33697448458207
110.25942355471821,102.7486693128095,99.33697448458207
108.1831491219034,102.7486693128095,99.33697448458207
107.00718378365772,102.7486693128095,99.33697448458207
107.00718378365772,102.7486693128095,99.33697448458207
107.00718378365772,102.7486693128095,99.33697448458207
107.00718378365772,102.7486693128095,99.33697448458207
109.8025655081353,102.7486693128095,99.33697448458207
113.2535949775612,102.78397007053755,99.33697448458207
116.49215164169493,105.59949479601718,99.33697448458207
119.27360838983914,108.93699201142712,99.74947866365204
121.39416948543342,112.39177631998864,101.952552486836
121.692422901016,115.69990563950788,104.7963196850204
121.692422901016,118.20279124814978,108.07141851471893
121.692422901016,118.20279124814978,111.52995766241607
121.692422901016,118.20279124814978,114.15074327329287
121.692422901016,118.20279124814978,114.15074327329287
121.692422901016,118.20279124814978,114.15074327329287
121.692422901016,118.20279124814978,114.15074327329287
121.692422901016,118.20279124814978,112.50766384362764
121.692422901016,117.9328645437441,110.48210010861013
121.692422901016,115.50063821142041,109.85534933853107
120.62756543872077,113.09068662500849,109.85534933853107
118.52702469808084,113.09068662500849,109.85534933853107
117.58689762352414,113.09068662500849,109.85534933853107
117.58689762352414,113.09068662500849,109.85534933853107
117.58689762352414,113.09068662500849,109.85534933853107
117.58689762352414,113.09068662500849,109.85534933853107
120.46909337574402,113.09068662500849,109.85534933853107
123.91511591158553,113.27945594112123,109.85534933853107
127.1342374581484,116.25097645316882,109.85534933853107
129.88356698590522,119.60195627927666,110.32507709771735
131.96217858720985,123.05548743179415,112.56869082560617
132.20343712122357,126.34773976922457,115.44262363658223
132.20343712122357,128.6940704391892,118.73481918280932
132.20343712122357,128.6940704391892,122.19585895200277
132.20343712122357,128.6940704391892,124.63724673753782
132.20343712122357,128.6940704391892,124.63724673753782
132.20343712122357,128.6940704391892,124.63724673753782
132.20343712122357,128.6940704391892,124.63724673753782
132.20343712122357,128.6940704391892,122.85468864857603
132.20343712122357,128.27247112715028,120.85555496623542
132.20343712122357,125.83447535462628,120.3761682706433
130.99401023400492,123.54077085927068,120.3761682706433
128.86993842922823,123.54077085927068,120.3761682706433
128.16708166772392,123.54077085927068,120.3761682706433
128.16708166772392,123.54077085927068,120.3761682706433
128.16708166772392,123.54077085927068,120.3761682706433
128.16708166772392,123.54077085927068,120.3761682706433
131.13573600420952,123.54077085927068,120.3761682706433
134.57591868566624,123.88352081800795,120.3761682706433
137.77483634494675,126.90358874318322,120.3761682706433
140.4914027056023,130.26724513035094,120.90316350963693
142.52761849612696,133.71868808313351,123.1868241751456
142.7119906427348,136.99427399269746,126.09025142345794
142.7119906427348,139.1839518068727,129.39875425649234
142.7119906427348,139.1839518068727,132.8614574806008
142.7119906427348,139.1839518068727,135.05326416749904
142.7119906427348,139.1839518068727,135.05326416749904
142.7119906427348,139.1839518068727,135.05326416749904
142.7119906427348,139.1839518068727,135.05326416749904
142.7119906427348,139.1839518068727,133.20285010502928
142.7119906427348,138.61136453927395,131.2308530485169
