upper,middle,lower
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
113.80450036996035,104.54687745272417,95.28925453548798
109.58834446131769,100.80265640568064,92.0169683500436
105.73137258544973,97.95811486967867,90.18485715390759
102.438079930534,96.31009197555682,90.18210402057963
101.15293363552601,96.39528314124674,91.63763264696746
103.20029690993537,97.08205154990794,90.96380618988051
106.32510161131832,98.74923025127754,91.17335889123677
109.54022022493461,101.02448272711605,92.50874522929749
112.56654934841096,103.8295363315182,95.09252331462544
115.69836508697237,107.32489981199788,98.95143453702337
120.40202707582071,111.99972940585755,103.59743173589438
124.66452783954972,116.58165386569567,108.49877989184161
127.79864914989643,120.4808091149059,113.16296907991536
129.40824171780636,123.4643230983105,117.52040447881464
129.73211463926495,125.4374766677183,121.14283869617167
130.57271332152706,125.82049168708399,121.06827005264091
132.00479581067057,125.81905245428723,119.63330909790388
132.446354541564,125.07460578735677,117.70285703314954
131.7123792483356,123.65669857887119,115.60101790940676
129.5999589765812,121.32895666139535,113.05795434620948
126.79429487782542,118.51062148599155,110.22694809415769
123.08057899058994,114.92727840165534,106.77397781272076
119.37075752643506,111.8663826410109,104.36200775558675
115.63939236114135,108.9892539975249,102.33911563390845
112.57506336658417,106.84996120992216,101.12485905326014
111.30403713029216,106.35987020388694,101.41570327748173
113.29382811110736,107.5913167420834,101.88880537305944
115.76972371414958,108.77734215728799,101.7849606004264
119.15370942824079,111.13987970628673,103.1260499843327
123.33523703654073,114.37459844066908,105.4139598447974
127.14038418498515,117.86746021378345,108.59453624258174
131.523958321111,122.2631782034267,113.00239808574241
136.04184275397483,126.965081147626,117.88831954127717
139.54120274047213,131.26176870344318,122.98233466641426
141.3123762764354,134.52011035033053,127.72784442422568
141.44709173259227,136.417674509155,131.3882572857177
142.09224736832508,136.5579825097101,131.0237176510951
143.2705650373237,136.28407464614168,129.29758425495962
143.41396987349438,135.24661357840992,127.07925728332546
142.47851793380696,133.71373751111793,124.94895708842891
140.01626463401243,131.5617945441291,123.1073244542458
136.6582625941196,128.25247826806742,119.84669394201522
132.88933008603234,124.58160079508279,116.27387150413324
129.04476711634655,121.32777270859236,113.61077830083818
125.47030957663847,118.90216657381364,112.33402357098882
122.60248519855118,117.60953078085626,112.61657636316133
121.93415307848436,117.78458242044343,113.63501176240248
123.94838830624106,118.35727489887849,112.76616149151592
126.75625008370868,119.7944251961708,112.83260030863295
129.80523536741393,121.97773992340096,114.150244479388
133.06294250948164,124.8621182591208,116.66129400875997
136.79793765689536,128.5067054193124,120.21547318172944
141.17735680745912,132.89133533022783,124.60531385299656
145.02476283911028,137.18252717157648,129.34029150404268
148.11173175961412,141.13112843775883,134.15052511590352
150.80595219222909,144.71254863479118,138.61914507735324
152.19487675337197,147.1659401531304,142.13700355288884
152.02936260629815,146.9595213326395,141.88968005898082
153.56768879576896,147.08700157070228,140.60631434563564
153.87654383128725,146.31099631700692,138.7454488027266
153.028083203207,144.35231782569429,135.67655244818158
151.1720742912438,141.91681251734508,132.66155074344638
148.2355160761296,139.0315768685183,129.82763766090702
144.55767631981283,135.3159969438507,126.07431756788857
140.28885608701634,131.64610859509125,123.00336110316616
136.50533857711585,128.9839537175463,121.46256885797678
133.4131569653783,127.58448579848518,121.75581463159205
