upper,middle,lower
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
119.93907194735124,112.17793901149825,104.41680607564527
120.2205946444773,112.4485066137704,104.67641858306351
119.4754027890769,111.87506726026072,104.27473173144455
117.92214995997873,110.55350809144618,103.18486622291363
116.0981663662904,108.64654356281615,101.1949207593419
114.09668902536349,106.36918064716815,98.64167226897281
111.94601072115726,103.96951290207254,95.99301508298781
109.71172684641634,101.70655901125973,93.70139117610312
107.62448011894962,99.82712541702527,92.02977071510092
106.14901560252821,98.54375983579114,90.93850406905406
105.42732073595286,98.01576500361824,90.60420927128362
105.60777326921652,98.33496863723775,91.06216400525898
106.8823372030726,99.51752073760144,92.1527042721303
109.25879263933592,101.50245095839546,93.74610927745499
112.39028653227217,104.15711490549148,95.9239432787108
115.87767692583802,107.28904286562594,98.70040880541387
119.3387714067482,110.66313255266266,101.98749369857713
122.70463188879025,114.02265009461973,105.34066830044922
125.72416613266769,117.11216330583574,108.50016047900378
128.21733947341434,119.70035868337361,111.18337789333287
129.90448166017933,121.60070395332828,113.29692624647723
130.56144657807755,122.68811044331473,114.8147743085519
130.46402380747352,122.91010688102654,115.35618995457956
129.72279548299434,122.29152649671846,114.8602575104426
128.32947460477092,120.93228874470736,113.53510288464379
126.34468080273231,118.99847379610331,111.65226678947431
124.05754735139509,116.70748709175275,109.35742683211042
121.68860075837019,114.30863916169584,106.92867756502149
119.36063887262064,112.06087545802716,104.76111204343367
117.27039401335223,110.20964552886487,103.1488970443775
115.79634066529381,108.96497774122763,102.13361481716144
115.37636902515443,108.48271807252614,101.58906711989785
115.89755235353499,108.85060885354945,101.8036653535639
117.15587197033602,110.08045100737432,103.00503004441262
119.28299917725998,112.10704990805283,104.93110063884568
122.23612085548713,114.79403902238239,107.35195718927766
125.88714696890095,117.94606112618295,110.00497528346496
129.79119362357514,121.32621898331006,112.86124434304499
133.48573182025098,124.67723667022013,115.86874152018926
136.58955167841012,127.74444126798842,118.89933085756672
138.9614724382803,130.29851203567645,121.6355516330726
140.45511592930575,132.1559649491455,123.85681396898526
141.2353708402836,133.195542782471,125.1557147246584
141.13492551199874,133.36904665480043,125.60316779760211
140.4077902437067,132.7056414928311,125.00349274195547
139.1749843493039,131.3092508147689,123.44351728023386
137.38231619380932,129.34927355195722,121.31623091010515
135.06526357379713,127.04545214685288,119.02564071990864
132.4840798663955,124.64824361508927,116.81240736378305
130.11369562775693,122.41644696619407,114.71919830463122
128.32320239309632,120.59408545883635,112.86496852457637
127.09431429622603,119.38860872989244,111.68290316355885
126.41052225063177,118.95236193622073,111.49420162180968
126.57904230878574,119.3689772155218,112.15891212225785
127.84716252911065,120.645903076555,113.44464362399935
130.10513930577537,122.71373904603468,115.322338786294
133.06172701847464,125.43243500621655,117.80314299395847
136.43824578727498,128.6038014548115,120.76935712234804
140.07408283331483,131.98921318296692,123.90434353261902
143.58125461055812,135.33092495448764,127.08059529841717
146.58783239206124,138.3750951201553,130.16235784824934
148.92153673829222,140.89446053624863,132.86738433420504
150.53381568587045,142.70863730432555,134.88345892278065
151.5279478334936,143.70023392764224,135.87252002179088
151.63693370833758,143.82533754393614,136.0137413795347
150.70554925591327,143.11743653062805,135.52932380534284
149.08246204055595,141.68442908780412,134.28639613505229
147.22185682095676,139.6989850133501,132.17611320574343
145.18806129312355,137.3831216241601,129.57818195519667
143.0133130903648,134.98837161044193,126.96343013051906
140.77214285815816,132.77331436962828,124.77448588109841
138.74212341391828,130.98047787891855,123.21883234391882
137.38068342076662,129.81467439338476,122.2486653660029
136.8174645230218,129.42470517720838,122.03194583139495
