bars





99,114.45148509543229,98,112.47494986604055,5,1






113.7284688053824,115.1642566915892,99.18732582635697,101.57479556705148,-5,-1










98.64575078243223,118.47543335247398,95.93821562552817,117.28439764388199,5,1












119.09282467975903,124.2878498649492,106.49671695482826,108.19063769933508,-5,-1




107.61494922421186,119.15370942824079,106.26786689008574,117.86768208634197,5,1




121.88395973243564,134.3228744433646,119.88495316810628,132.43695669444105,5,1








133.5549991814736,135.065460892756,119.02315927992295,120.38214657630877,-5,-1








120.08693553049852,136.79793765689536,117.25536324735009,135.43314928819893,5,1




138.08766685694894,146.57143212166807,136.58837142074304,144.11152724502116,5,1




144.27024859045207,145.7471249168318,132.66155074344638,134.9266357939324,-5,-1





