high,low
101,98
104.77731091023225,98
108.13914959894458,98
110.76487377959927,98
112.90403177129735,98
114.45148509543229,98
115.1642566915892,98
115.1642566915892,98
115.1642566915892,98
115.1642566915892,98
115.1642566915892,98
115.1642566915892,98
115.1642566915892,98
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
115.1642566915892,97.48620160125755
